ID,COUNTRY_NAME,ISO2,SITE_NAME,LATITUDE,LONGITUDE,VECTOR_SPECIES_COMPLEX,VECTOR_SPECIES,STAGE,YEAR_START,MONTH_START,YEAR_END,MONTH_END,SAMPLING_METHOD,MOSQUITO_NUMBER,BREEDING_HABITAT,ID_METHOD,CITATION,CITATION_URL,DATA_CURATOR,INVASIVE_STATUS
1020,India,IN,Sonepat,28.983300,77.016700,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,"morphology, DNA sequencing","Vipin, Dube, M and Gakhar, SK. (2010).  Genetic differentiation between three ecological variants ('type', mysorensis' and 'intermediate') of malaria vector  Anopheles stephensi (Diptera: Culicidae). Insect Science, 17(4):335-343",https://onlinelibrary.wiley.com/doi/10.1111/j.1744-7917.2010.01316.x," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
735,India,IN,Agra,27.179000,78.008000,An. stephensi s.l.,NR,NR,,NR,NR,NR,NR,NR,NR,NR,"Singh, G. and Prakash, S. (2009).  Efficacy of  Bacillus sphaericus against larvae of malaria and filarial vectors: an analysis of early resistance detection. Parasitology Research, 104(4):763-6",https://www.ncbi.nlm.nih.gov/pubmed/18989699," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
1010,India,IN,Barmer,25.750000,71.416700,An. stephensi s.l.,NR,NR,2005,NR,2007,NR,NR,NR,NR,NR,"Tikar, SN, Mendki, MJ, Sharma, AK, Sukumaran, D, Veer, V, Prakash, S and Parashar, BD. (2011).  Resistance status of the malaria vector mosquitoes,  Anopheles stephensi and  Anopheles subpictus towards adulticides and larvicides in arid and semi-arid areas of India. Journal of insect science (Online), 11:85",https://www.ncbi.nlm.nih.gov/pubmed/21870971," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
1009,India,IN,Bhuj,23.250200,69.816600,An. stephensi s.l.,NR,NR,2005,NR,2007,NR,NR,NR,NR,NR,"Tikar, SN, Mendki, MJ, Sharma, AK, Sukumaran, D, Veer, V, Prakash, S and Parashar, BD. (2011).  Resistance status of the malaria vector mosquitoes,  Anopheles stephensi and  Anopheles subpictus towards adulticides and larvicides in arid and semi-arid areas of India. Journal of insect science (Online), 11:85",https://www.ncbi.nlm.nih.gov/pubmed/21870971," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
1012,India,IN,Bikaner,28.016700,73.366700,An. stephensi s.l.,NR,NR,2005,NR,2007,NR,NR,NR,NR,NR,"Tikar, SN, Mendki, MJ, Sharma, AK, Sukumaran, D, Veer, V, Prakash, S and Parashar, BD. (2011).  Resistance status of the malaria vector mosquitoes,  Anopheles stephensi and  Anopheles subpictus towards adulticides and larvicides in arid and semi-arid areas of India. Journal of insect science (Online), 11:85",https://www.ncbi.nlm.nih.gov/pubmed/21870971," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
190,India,IN,Calcutta,22.575000,88.357000,An. stephensi s.l.,An. stephensi type form,INMATURE STAGES,1995,FEBRUARY,1995,FEBRUARY,larval collection,NR,NR,morphology,"Chakraborty, S., Ray, S. and Tandon, N. (1998).  Seasonal prevalence of  Anopheles stephensi larvae and existence of two forms of the species in an urban garden in Calcutta City. Indian Journal of Malariology, 35(1):8-14",https://www.ncbi.nlm.nih.gov/pubmed/10319556," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
191,India,IN,Calcutta,22.575000,88.357000,An. stephensi s.l.,An. stephensi type form,INMATURE STAGES,1995,MARCH,1995,MARCH,larval collection,NR,NR,morphology,"Chakraborty, S., Ray, S. and Tandon, N. (1998).  Seasonal prevalence of  Anopheles stephensi larvae and existence of two forms of the species in an urban garden in Calcutta City. Indian Journal of Malariology, 35(1):8-14",https://www.ncbi.nlm.nih.gov/pubmed/10319556," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
192,India,IN,Calcutta,22.575000,88.357000,An. stephensi s.l.,An. stephensi type form,INMATURE STAGES,1995,APRIL,1995,APRIL,larval collection,NR,NR,morphology,"Chakraborty, S., Ray, S. and Tandon, N. (1998).  Seasonal prevalence of  Anopheles stephensi larvae and existence of two forms of the species in an urban garden in Calcutta City. Indian Journal of Malariology, 35(1):8-14",https://www.ncbi.nlm.nih.gov/pubmed/10319556," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
193,India,IN,Calcutta,22.575000,88.357000,An. stephensi s.l.,An. stephensi type form,INMATURE STAGES,1995,MAY,1995,MAY,larval collection,NR,NR,morphology,"Chakraborty, S., Ray, S. and Tandon, N. (1998).  Seasonal prevalence of  Anopheles stephensi larvae and existence of two forms of the species in an urban garden in Calcutta City. Indian Journal of Malariology, 35(1):8-14",https://www.ncbi.nlm.nih.gov/pubmed/10319556," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
194,India,IN,Calcutta,22.575000,88.357000,An. stephensi s.l.,An. stephensi type form,INMATURE STAGES,1995,JUNE,1995,JUNE,larval collection,NR,NR,morphology,"Chakraborty, S., Ray, S. and Tandon, N. (1998).  Seasonal prevalence of  Anopheles stephensi larvae and existence of two forms of the species in an urban garden in Calcutta City. Indian Journal of Malariology, 35(1):8-14",https://www.ncbi.nlm.nih.gov/pubmed/10319556," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
195,India,IN,Calcutta,22.575000,88.357000,An. stephensi s.l.,An. stephensi type form,INMATURE STAGES,1995,JULY,1995,JULY,larval collection,NR,NR,morphology,"Chakraborty, S., Ray, S. and Tandon, N. (1998).  Seasonal prevalence of  Anopheles stephensi larvae and existence of two forms of the species in an urban garden in Calcutta City. Indian Journal of Malariology, 35(1):8-14",https://www.ncbi.nlm.nih.gov/pubmed/10319556," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
196,India,IN,Calcutta,22.575000,88.357000,An. stephensi s.l.,An. stephensi type form,INMATURE STAGES,1995,AUGUST,1995,AUGUST,larval collection,NR,NR,morphology,"Chakraborty, S., Ray, S. and Tandon, N. (1998).  Seasonal prevalence of  Anopheles stephensi larvae and existence of two forms of the species in an urban garden in Calcutta City. Indian Journal of Malariology, 35(1):8-14",https://www.ncbi.nlm.nih.gov/pubmed/10319556," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
197,India,IN,Calcutta,22.575000,88.357000,An. stephensi s.l.,An. stephensi type form,INMATURE STAGES,1995,SEPTEMBER,1995,SEPTEMBER,larval collection,NR,NR,morphology,"Chakraborty, S., Ray, S. and Tandon, N. (1998).  Seasonal prevalence of  Anopheles stephensi larvae and existence of two forms of the species in an urban garden in Calcutta City. Indian Journal of Malariology, 35(1):8-14",https://www.ncbi.nlm.nih.gov/pubmed/10319556," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
198,India,IN,Calcutta,22.575000,88.357000,An. stephensi s.l.,An. stephensi type form,INMATURE STAGES,1995,OCTOBER,1995,OCTOBER,larval collection,NR,NR,morphology,"Chakraborty, S., Ray, S. and Tandon, N. (1998).  Seasonal prevalence of  Anopheles stephensi larvae and existence of two forms of the species in an urban garden in Calcutta City. Indian Journal of Malariology, 35(1):8-14",https://www.ncbi.nlm.nih.gov/pubmed/10319556," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
199,India,IN,Calcutta,22.575000,88.357000,An. stephensi s.l.,An. stephensi type form,INMATURE STAGES,1995,NOVEMBER,1995,NOVEMBER,larval collection,NR,NR,morphology,"Chakraborty, S., Ray, S. and Tandon, N. (1998).  Seasonal prevalence of  Anopheles stephensi larvae and existence of two forms of the species in an urban garden in Calcutta City. Indian Journal of Malariology, 35(1):8-14",https://www.ncbi.nlm.nih.gov/pubmed/10319556," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
200,India,IN,Calcutta,22.575000,88.357000,An. stephensi s.l.,An. stephensi type form,INMATURE STAGES,1995,DECEMBER,1995,DECEMBER,larval collection,NR,NR,morphology,"Chakraborty, S., Ray, S. and Tandon, N. (1998).  Seasonal prevalence of  Anopheles stephensi larvae and existence of two forms of the species in an urban garden in Calcutta City. Indian Journal of Malariology, 35(1):8-14",https://www.ncbi.nlm.nih.gov/pubmed/10319556," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
201,India,IN,Calcutta,22.575000,88.357000,An. stephensi s.l.,An. stephensi type form,INMATURE STAGES,1996,JANUARY,1996,JANUARY,larval collection,NR,NR,morphology,"Chakraborty, S., Ray, S. and Tandon, N. (1998).  Seasonal prevalence of  Anopheles stephensi larvae and existence of two forms of the species in an urban garden in Calcutta City. Indian Journal of Malariology, 35(1):8-14",https://www.ncbi.nlm.nih.gov/pubmed/10319556," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
202,India,IN,Calcutta,22.575000,88.357000,An. stephensi s.l.,An. stephensi mysorensis,INMATURE STAGES,1995,FEBRUARY,1996,JANUARY,larval collection,NR,NR,morphology,"Chakraborty, S., Ray, S. and Tandon, N. (1998).  Seasonal prevalence of  Anopheles stephensi larvae and existence of two forms of the species in an urban garden in Calcutta City. Indian Journal of Malariology, 35(1):8-14",https://www.ncbi.nlm.nih.gov/pubmed/10319556," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
259,India,IN,Central Calcutta,22.607000,88.347000,An. stephensi s.l.,NR,ADULTS STAGE,,NR,NR,NR,"animal shed resting, house resting inside",423,NR,NR,"Chandra, G., Chatterjee, K.K. and Hati, A.K. (1996).  Feeding behaviour of  Anopheles stephensi in Calcutta. Indian Journal of Malariology, 33(2):103-5",https://www.ncbi.nlm.nih.gov/pubmed/8952175," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
260,India,IN,Central Calcutta,22.607000,88.347000,An. stephensi s.l.,NR,INMATURE STAGES,1985,SEPTEMBER,1987,AUGUST,larval collection,14011,NR,NR,"Chatterjee, K.K., Biswas, D., Chandra, G., Bhattacharyya, A. and Hati, A.K. (1988).  Vertical distribution of  Anopheles stephensi larvae in Calcutta. Indian Journal of Malariology, 25(2):107-8",https://www.ncbi.nlm.nih.gov/pubmed/3268460," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
264,India,IN,Central Calcutta,22.572000,88.356000,An. stephensi s.l.,NR,ADULTS STAGE,1986,OCTOBER,1986,OCTOBER,"house resting inside, animal shed resting, resting outdoors",27,NR,NR,"Chatterjee, K.K., Biswas, D., Choudhuri, D.K., Mukherjee, H. and Hati, A.K. (1993).  Resting sites of  Anopheles stephensi Liston in Calcutta. Indian Journal of Malariology, 30(2):109-12",https://www.ncbi.nlm.nih.gov/pubmed/8405593," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
265,India,IN,Central Calcutta,22.572000,88.356000,An. stephensi s.l.,NR,ADULTS STAGE,1986,NOVEMBER,1986,NOVEMBER,"house resting inside, animal shed resting, resting outdoors",29,NR,NR,"Chatterjee, K.K., Biswas, D., Choudhuri, D.K., Mukherjee, H. and Hati, A.K. (1993).  Resting sites of  Anopheles stephensi Liston in Calcutta. Indian Journal of Malariology, 30(2):109-12",https://www.ncbi.nlm.nih.gov/pubmed/8405593," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
266,India,IN,Central Calcutta,22.572000,88.356000,An. stephensi s.l.,NR,ADULTS STAGE,1986,DECEMBER,1986,DECEMBER,"house resting inside, animal shed resting, resting outdoors",3,NR,NR,"Chatterjee, K.K., Biswas, D., Choudhuri, D.K., Mukherjee, H. and Hati, A.K. (1993).  Resting sites of  Anopheles stephensi Liston in Calcutta. Indian Journal of Malariology, 30(2):109-12",https://www.ncbi.nlm.nih.gov/pubmed/8405593," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
267,India,IN,Central Calcutta,22.572000,88.356000,An. stephensi s.l.,NR,ADULTS STAGE,1987,JANUARY,1987,JANUARY,"house resting inside, animal shed resting, resting outdoors",1,NR,NR,"Chatterjee, K.K., Biswas, D., Choudhuri, D.K., Mukherjee, H. and Hati, A.K. (1993).  Resting sites of  Anopheles stephensi Liston in Calcutta. Indian Journal of Malariology, 30(2):109-12",https://www.ncbi.nlm.nih.gov/pubmed/8405593," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
268,India,IN,Central Calcutta,22.572000,88.356000,An. stephensi s.l.,NR,ADULTS STAGE,1987,FEBRUARY,1987,FEBRUARY,"house resting inside, animal shed resting, resting outdoors",2,NR,NR,"Chatterjee, K.K., Biswas, D., Choudhuri, D.K., Mukherjee, H. and Hati, A.K. (1993).  Resting sites of  Anopheles stephensi Liston in Calcutta. Indian Journal of Malariology, 30(2):109-12",https://www.ncbi.nlm.nih.gov/pubmed/8405593," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
269,India,IN,Central Calcutta,22.572000,88.356000,An. stephensi s.l.,NR,ADULTS STAGE,1987,MARCH,1987,MARCH,"house resting inside, animal shed resting, resting outdoors",6,NR,NR,"Chatterjee, K.K., Biswas, D., Choudhuri, D.K., Mukherjee, H. and Hati, A.K. (1993).  Resting sites of  Anopheles stephensi Liston in Calcutta. Indian Journal of Malariology, 30(2):109-12",https://www.ncbi.nlm.nih.gov/pubmed/8405593," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
270,India,IN,Central Calcutta,22.572000,88.356000,An. stephensi s.l.,NR,ADULTS STAGE,1987,APRIL,1987,APRIL,"house resting inside, animal shed resting, resting outdoors",8,NR,NR,"Chatterjee, K.K., Biswas, D., Choudhuri, D.K., Mukherjee, H. and Hati, A.K. (1993).  Resting sites of  Anopheles stephensi Liston in Calcutta. Indian Journal of Malariology, 30(2):109-12",https://www.ncbi.nlm.nih.gov/pubmed/8405593," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
271,India,IN,Central Calcutta,22.572000,88.356000,An. stephensi s.l.,NR,ADULTS STAGE,1987,MAY,1987,MAY,"house resting inside, animal shed resting, resting outdoors",14,NR,NR,"Chatterjee, K.K., Biswas, D., Choudhuri, D.K., Mukherjee, H. and Hati, A.K. (1993).  Resting sites of  Anopheles stephensi Liston in Calcutta. Indian Journal of Malariology, 30(2):109-12",https://www.ncbi.nlm.nih.gov/pubmed/8405593," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
272,India,IN,Central Calcutta,22.572000,88.356000,An. stephensi s.l.,NR,ADULTS STAGE,1987,JUNE,1987,JUNE,"house resting inside, animal shed resting, resting outdoors",39,NR,NR,"Chatterjee, K.K., Biswas, D., Choudhuri, D.K., Mukherjee, H. and Hati, A.K. (1993).  Resting sites of  Anopheles stephensi Liston in Calcutta. Indian Journal of Malariology, 30(2):109-12",https://www.ncbi.nlm.nih.gov/pubmed/8405593," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
273,India,IN,Central Calcutta,22.572000,88.356000,An. stephensi s.l.,NR,ADULTS STAGE,1987,JULY,1987,JULY,"house resting inside, animal shed resting, resting outdoors",129,NR,NR,"Chatterjee, K.K., Biswas, D., Choudhuri, D.K., Mukherjee, H. and Hati, A.K. (1993).  Resting sites of  Anopheles stephensi Liston in Calcutta. Indian Journal of Malariology, 30(2):109-12",https://www.ncbi.nlm.nih.gov/pubmed/8405593," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
